,X,Y,Well,ligand,dose,time,Plate,condition,replicate,collection,sampleid,labeled_as_lost
11_cell_D06_fld2_2,65.5,1433.63939393939,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_3,121.730616302187,294.494035785288,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_4,74.2235023041475,1110.1082949308802,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_5,113.91304347826099,1221.25652173913,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_7,543.902139037433,1578.38556149733,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_9,183.97222222222197,1077.56481481481,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_10,203.29653679653703,716.15367965368,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_11,218.054621848739,1164.60084033613,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_12,228.833333333333,1319.2850877193,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_D06_fld2_13,244.806413301663,101.295724465558,D06,OSM,10,24,11,OSM_24,B,C3,OSM_24_C3_B,No
11_cell_C04_fld2_3,63.05294117647061,232.83647058823502,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_5,103.512307692308,379.6046153846151,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_8,169.865384615385,39.0,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_9,148.252427184466,576.538834951456,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_10,205.374720357942,327.813199105145,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_11,199.97887323943692,439.094366197183,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_12,319.08606557377004,447.60245901639297,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_15,423.24269005848,1063.78070175439,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_16,469.366125760649,968.396551724138,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_C04_fld2_17,478.910526315789,800.257894736842,C04,EGF,10,24,11,EGF_24,B,C3,EGF_24_C3_B,No
11_cell_D07_fld8_3,62.6062271062271,973.998168498169,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_5,64.3137535816619,1277.86103151862,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_6,85.48070739549841,1090.84405144695,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_7,130.459139784946,1627.6247311828,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_8,100.56477093206999,1526.57109004739,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_9,143.555837563452,1706.10406091371,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_10,231.649855907781,1154.3242074928,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_11,146.847708894879,1199.4029649595698,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_12,178.95454545454498,1856.11279461279,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
11_cell_D07_fld8_13,160.03310696095102,1059.13327674024,D07,IFNG,20,24,11,IFNG_24,B,C3,IFNG_24_C3_B,No
12_cell_C10_fld3_1,102.414616497829,1208.73010130246,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_2,157.34154175588898,1452.09957173448,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_3,86.05111111111107,1651.41555555556,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_4,145.063106796117,1791.8786407767002,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_5,109.787640449438,1705.96292134831,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_6,134.654929577465,1594.9985915492996,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_7,156.836134453782,1531.47899159664,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_8,127.4375,763.772321428571,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_9,142.011182108626,1891.57028753994,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_C10_fld3_10,206.766503667482,315.15770171149103,C10,PBS,0,48,12,PBS_48,B,C3,PBS_48_C3_B,No
12_cell_E09_fld9_2,204.93529411764703,397.128235294118,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_3,48.3644688644689,894.811355311355,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_4,54.7456140350877,1321.62280701754,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_5,66.1135693215339,1812.8982300885,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_6,76.64765100671141,46.802013422818796,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_7,78.00608272506079,250.779805352798,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_8,56.8146853146853,79.6818181818182,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_10,95.3755186721992,873.6742738589211,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_12,130.913333333333,1254.11333333333,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E09_fld9_13,157.33902439024402,1436.1926829268302,E09,TGFB,10,48,12,TGFB_48,B,C3,TGFB_48_C3_B,No
12_cell_E05_fld3_4,48.785266457680294,566.672413793103,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_5,63.0583864118896,1114.55732484076,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_6,58.44974874371861,1642.18844221106,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_9,51.06294536817099,1947.5475059382397,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_11,80.891167192429,268.184542586751,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_13,53.9682926829268,1005.6024390243904,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_14,57.6345132743363,1206.90530973451,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_15,62.46992481203011,1516.2030075188,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_16,62.4462365591398,502.5035842293911,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E05_fld3_18,114.566666666667,1014.99743589744,E05,HGF,40,48,12,HGF_48,B,C3,HGF_48_C3_B,No
12_cell_E08_fld8_4,60.69565217391301,739.119565217391,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_6,126.935294117647,1358.62352941176,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_7,75.9150943396226,1848.6698113207501,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_8,157.45547309833,1460.07884972171,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_9,63.19662921348311,1113.4494382022501,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_10,173.911140583554,639.6962864721489,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_11,121.859788359788,1946.859788359789,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_12,103.101677148847,1711.32389937107,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_13,146.271392081737,917.911238825032,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_E08_fld8_14,94.21826625386998,236.360681114551,E08,BMP2,20,48,12,BMP2_48,B,C3,BMP2_48_C3_B,No
12_cell_D06_fld2_1,74.5290697674419,1275.63953488372,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_2,70.7475247524752,392.5693069306929,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_4,81.32857142857141,1041.5155844155802,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_6,89.0279187817259,554.489847715736,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_7,169.019855595668,789.5324909747293,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_8,95.8546798029557,1362.5443349753698,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_9,76.1286836935167,628.55304518664,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_10,64.8663366336634,1136.7013201320099,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_11,58.6125,1832.86875,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_D06_fld2_12,71.99019607843141,1697.5539215686301,D06,OSM,10,48,12,OSM_48,B,C3,OSM_48_C3_B,No
12_cell_C04_fld2_3,86.15173116089609,497.4266802443991,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_4,115.723564954683,1507.88670694864,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_6,58.6818181818182,68.0187165775401,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_7,62.0,358.434210526316,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_8,85.2855072463768,548.775362318841,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_9,97.0234657039711,1044.76714801444,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_10,60.7670157068063,1366.0165794066302,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_11,115.676,1829.4279999999999,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_12,76.91452991452991,1157.22222222222,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_C04_fld2_13,79.33700440528641,205.795154185022,C04,EGF,10,48,12,EGF_48,B,C3,EGF_48_C3_B,No
12_cell_D07_fld8_1,63.691536748329604,1049.37082405345,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_2,55.2630331753555,1857.44786729858,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_3,72.6121951219512,1441.64634146341,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_4,92.04950495049499,1956.88613861386,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_5,121.07425742574301,347.163366336634,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_6,92.3013698630137,670.650684931507,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_7,104.825490196078,740.3862745098039,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_8,149.70444444444402,1782.55777777778,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_9,116.810160427807,1827.12032085561,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
12_cell_D07_fld8_10,131.139686684073,1904.47650130548,D07,IFNG,20,48,12,IFNG_48,B,C3,IFNG_48_C3_B,No
13_cell_C10_fld3_1,40.9944237918216,445.596654275093,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_2,130.231793960924,1664.07904085258,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_3,137.319444444444,577.0625,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_4,172.65360501567403,1751.9890282131698,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_5,279.949382716049,1633.4308641975301,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_6,311.369955156951,447.383408071749,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_7,428.86116152450103,1762.5671506352105,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_8,358.09481037924104,1410.2345309381199,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_9,373.873737373737,250.464646464646,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
13_cell_C10_fld3_10,382.628205128205,1552.03205128205,C10,ctrl,0,0,13,ctrl_0,C,C3,ctrl_0_C3_C,No
14_cell_C10_fld3_8,388.072072072072,848.054054054054,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_11,452.34,534.895555555556,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_12,415.035211267606,1113.16197183099,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_13,419.9768856447689,964.609489051095,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_15,491.504098360656,1433.14344262295,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_16,514.05737704918,1028.63114754098,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_17,544.515,967.405,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_18,561.745098039216,575.230392156863,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_C10_fld3_20,648.506968641115,718.008710801394,C10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_E05_fld3_1,56.2730673316708,358.86159600997496,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_2,40.0583756345178,1521.3578680203,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_3,164.684668989547,1930.3641114982602,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_4,75.1893203883495,680.231391585761,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_5,52.610599078341,1899.7580645161304,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_6,81.4446153846154,1052.58923076923,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_7,154.562857142857,91.8580952380952,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_8,117.42717086834699,631.455182072829,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_9,182.56457925636002,1789.8091976516605,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_E05_fld3_10,204.149789029536,1198.1793248945098,E05,HGF,40,1,14,HGF_1,C,C3,HGF_1_C3_C,No
14_cell_D10_fld9_1,61.1441947565543,1428.84456928839,D10,PBS,0,1,14,PBS_1,C,C3,PBS_1_C3_C,No
14_cell_E08_fld8_2,107.182835820896,954.264925373134,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_3,192.767175572519,915.8320610687019,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_7,268.783653846154,880.466346153846,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_18,677.465770171149,602.644254278729,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_19,646.986055776892,724.910358565737,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_20,707.103773584906,192.707547169811,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_21,736.6732673267329,1939.5198019801999,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_22,835.321782178218,1940.1415841584198,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_24,1041.02068965517,368.91724137931,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_E08_fld8_25,1011.0126353790599,210.864620938628,E08,BMP2,20,1,14,BMP2_1,C,C3,BMP2_1_C3_C,No
14_cell_D06_fld2_1,270.808139534884,670.3430232558139,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_3,341.477941176471,1113.01470588235,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_4,348.37735849056605,533.589622641509,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_5,364.894782608696,444.5991304347831,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_7,442.047677261614,546.781173594132,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_8,414.496197718631,644.1045627376429,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_9,454.50873362445395,300.338427947598,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_10,516.288461538462,1595.74519230769,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_11,518.751063829787,610.1680851063829,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D06_fld2_15,698.004424778761,177.486725663717,D06,OSM,10,1,14,OSM_1,C,C3,OSM_1_C3_C,No
14_cell_D09_fld5_1,55.2194388777555,531.295591182365,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_2,147.00381679389298,570.0916030534349,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_4,204.811985018727,1675.85992509363,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_5,278.31949458483797,619.9440433213,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_6,267.278501628665,126.555374592834,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_7,282.179640718563,1700.3592814371302,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_8,346.72633744856,1867.6934156378602,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_9,413.957692307692,600.688461538462,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_10,353.88194444444395,1344.05555555556,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_D09_fld5_11,407.95045045045,993.956456456456,D09,TGFB,10,1,14,TGFB_1,C,C3,TGFB_1_C3_C,No
14_cell_C04_fld2_2,44.65294117647061,434.5470588235289,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_8,276.383928571429,1179.91964285714,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_11,575.611111111111,369.883333333333,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_12,692.409401709402,551.205982905983,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_15,952.8539192399048,251.889548693587,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_16,1092.91075794621,428.847188264059,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_17,1009.6269035533,214.515228426396,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_20,1284.5491803278699,137.036885245902,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_21,1297.1137339055801,296.24678111587997,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_C04_fld2_23,1409.65448851775,73.4958246346555,C04,EGF,10,1,14,EGF_1,C,C3,EGF_1_C3_C,No
14_cell_D07_fld8_1,104.685483870968,931.290322580645,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_2,110.54444444444401,1391.0333333333301,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_3,113.56841046277701,1026.93259557344,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_4,113.929338103757,1782.6735241502695,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_6,212.130560928433,1005.36073500967,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_7,309.5,1930.2527352297602,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_8,365.094666666667,1443.72933333333,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_9,413.958100558659,1516.0977653631305,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_10,482.352534562212,1480.44470046083,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
14_cell_D07_fld8_11,551.622562674095,1406.7367688022302,D07,IFNG,20,1,14,IFNG_1,C,C3,IFNG_1_C3_C,No
15_cell_C10_fld3_1,86.0196850393701,1761.69291338583,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_2,68.668776371308,1203.04008438819,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_3,200.021891418564,789.3248686514888,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_4,121.36750788643499,1008.08675078864,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_5,245.513888888889,974.814814814815,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_6,211.18493150684898,408.561643835616,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_7,329.604247104247,860.5386100386099,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_8,283.760442260442,890.944717444717,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_9,309.91056910569097,345.99593495935,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_C10_fld3_10,399.07928802589,366.561488673139,C10,PBS,0,4,15,PBS_4,C,C3,PBS_4_C3_C,No
15_cell_E05_fld3_1,97.6195402298851,386.612643678161,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_2,63.807392996109,677.885214007782,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_3,86.19322709163349,1197.2131474103599,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_4,128.835640138408,800.998269896194,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_5,192.193140794224,880.575812274368,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_6,226.733846153846,626.62,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_7,180.16079295154202,425.125550660793,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_8,181.913223140496,515.804132231405,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_9,206.418918918919,1094.0506756756802,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E05_fld3_10,251.14206642066398,1200.31180811808,E05,HGF,40,4,15,HGF_4,C,C3,HGF_4_C3_C,No
15_cell_E08_fld8_3,62.1754098360656,303.001639344262,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_9,325.92165242165197,1779.1752136752102,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_10,391.863095238095,86.6666666666667,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_12,468.80769230769204,153.920512820513,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_14,551.601639344262,244.768852459016,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_17,682.0051020408159,886.015306122449,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
15_cell_E08_fld8_21,854.1749379652609,179.098014888337,E08,BMP2,20,4,15,BMP2_4,C,C3,BMP2_4_C3_C,No
